Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
MMS_B.mb.4	o__Sphingomonadales (UID3310)	26	569	293	65.33	1.54	12.50	2936639	0	706	706	4371	4371	4159	4159	30680	30680	62.6713055299	2.31	0.909267363132	11	3312	224	337	8	0	0	0	13	0	UID3329	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae_3;g__Sphingobium	f__Sphingomonadaceae	62.6713055299	2.936639	3312	0.909267363132	11	4	64.3448905998	0.904918955635	4.323554	0.231431337501	4197.5	173.649791247
Undefined_mixed_planktonic.mb.115	c__Gammaproteobacteria (UID4443)	356	451	270	66.01	1.82	0.00	2386024	0	620	620	4012	4012	3848	3848	25140	25140	52.9132565305	2.17	0.92736829135	11	2604	160	278	13	0	0	0	22	0	UID4641	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	o__;f__;g__;s__	52.9132565305	2.386024	2604	0.92736829135	11	35	51.5740100042	4.37303087822	4.2992158	0.845720157804	3783.28571429	617.448046232
KR13_Ju.mb.38	root (UID1)	5656	56	24	0.00	0.00	0.00	345198	0	30	30	63936	63936	11506	11506	110141	110141	52.5556347372	6.91	0.853098801268	11	407	56	0	0	0	0	0	0	0	NA	NA	unresolved	52.5556347372	0.345198	407	0.853098801268	11	NA	NA	NA	NA	NA	NA	NA
KR13_Ju.mb.39	k__Bacteria (UID209)	5443	105	59	13.73	0.00	0.00	209511	0	67	67	3179	3179	3127	3127	7698	7698	34.5027230074	1.99	0.835765186553	11	250	82	23	0	0	0	0	14	0	UID223	k__Bacteria	unresolved	34.5027230074	0.209511	250	0.835765186553	11	5429	49.3028086303	13.0497836745	3.81165364082	1.82621008675	3598.01565666	1663.23352454
KR13_Ju.mb.36	c__Deltaproteobacteria (UID3216)	83	247	155	43.09	2.37	14.29	2251900	0	759	759	2914	2914	2966	2966	16894	16894	46.7002531196	3.26	0.84918113593	11	2782	126	118	1	2	0	0	26	0	UID3232	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfobacterium;s__Desulfobacterium_anilini	46.7002531196	2.2519	2782	0.84918113593	11	2	62.2259907053	3.47750334285	4.1615375	0.5058065	3730.0	375.0
KR13_Ju.mb.37	k__Bacteria (UID203)	5449	104	58	36.52	0.00	0.00	2069504	0	368	368	7771	7771	5623	5623	27735	27735	55.667638236	3.35	0.903697697613	11	2217	78	26	0	0	0	0	5	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	55.667638236	2.069504	2217	0.903697697613	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
KR13_Ju.mb.34	k__Bacteria (UID3187)	2258	188	117	70.52	3.42	20.00	2236254	0	508	508	4807	4807	4402	4402	22737	22737	53.6799934176	2.96	0.914676955301	11	2355	48	135	5	0	0	0	35	0	UID3198	k__Bacteria	p__Acidobacteria	53.6799934176	2.236254	2355	0.914676955301	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
KR13_Ju.mb.35	k__Archaea (UID2)	207	149	107	50.71	0.14	0.00	620329	0	182	182	3595	3595	3408	3408	9860	9860	48.9496702556	2.08	0.918984925741	11	861	68	79	2	0	0	0	28	2	UID2	k__Archaea	p__Euryarchaeota	48.9496702556	0.620329	861	0.918984925741	11	207	49.4901969826	12.0399167795	2.62732413527	1.00859993887	2716.39613527	950.506647297
KR13_Ju.mb.32	o__Burkholderiales (UID4000)	193	427	214	95.23	0.00	0.00	4793851	0	109	109	64095	64095	43980	43980	159310	159310	66.2111317185	1.71	0.91520491563	11	4586	27	400	0	0	0	0	41	0	UID4117	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	f__Comamonadaceae	66.2111317185	4.793851	4586	0.91520491563	11	41	64.8470864589	2.85735413705	5.33456370732	1.25252983078	4995.48780488	1162.29854529
KR13_Ju.mb.33	k__Bacteria (UID1453)	901	171	117	75.64	3.86	88.89	1718942	0	377	377	4919	4919	4559	4559	24800	24800	61.4340681652	2.48	0.888635567692	11	1863	31	131	9	0	0	0	38	5	UID1454	k__Bacteria;p__Actinobacteria;c__Actinobacteria	unresolved	61.4340681652	1.718942	1863	0.888635567692	11	732	64.747463765	6.97303493583	4.43816571721	2.15864758581	4122.23224044	1980.73954993
KR13_Ju.mb.30	c__Deltaproteobacteria (UID3217)	62	280	168	39.26	4.32	50.00	1168676	0	184	184	8035	8035	6351	6351	33359	33359	56.8645201921	3.55	0.883095913666	11	1130	150	122	8	0	0	0	22	0	UID3234	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfurivibrio;s__Desulfurivibrio_alkaliphilus	56.8645201921	1.168676	1130	0.883095913666	11	6	55.1405247934	6.45899433359	4.1957145	0.877583816614	3694.83333333	741.692977061
KR13_Ju.mb.31	k__Bacteria (UID2495)	2993	147	91	14.12	0.10	100.00	671357	0	251	251	2629	2629	2674	2674	5701	5701	69.7205808534	4.76	0.918707930356	11	738	118	28	1	0	0	0	13	1	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	69.7205808534	0.671357	738	0.918707930356	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
OSL_A.mb.26	k__Bacteria (UID1452)	924	161	108	43.33	2.50	25.00	512605	0	139	139	3802	3802	3687	3687	11433	11433	31.7560304718	3.10	0.914903288107	11	570	85	72	4	0	0	0	23	1	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	31.7560304718	0.512605	570	0.914903288107	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
Modern_marine.mb.9	k__Bacteria (UID203)	5449	104	58	64.25	5.52	0.00	759926	0	153	153	6021	6021	4966	4966	19197	19197	34.7250916537	3.60	0.818223090143	11	845	35	66	2	1	0	0	25	0	UID1	k__Bacteria (root)	k__Bacteria	34.7250916537	0.759926	845	0.818223090143	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
UMS_B.mb.38	k__Bacteria (UID203)	5449	103	57	12.28	0.00	0.00	1039888	0	343	343	2986	2986	3031	3031	10541	10541	58.9127867617	2.10	0.905387887926	11	1243	95	8	0	0	0	0	2	0	UID4513	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	unresolved	58.9127867617	1.039888	1243	0.905387887926	11	6	62.2815364412	2.58021854953	4.96972916667	0.150097692723	4600.83333333	135.858279918
Modern_marine.mb.8	k__Bacteria (UID1453)	901	171	117	58.10	10.78	77.78	2252264	0	540	540	4523	4523	4170	4170	24803	24803	69.0648609577	1.72	0.924246003133	11	2629	78	77	15	1	0	0	18	2	UID1455	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__Acidimicrobium_ferrooxidans	69.0648609577	2.252264	2629	0.924246003133	11	701	64.9347552715	6.79360806754	4.49661965906	2.15301080913	4175.64194009	1972.29652275
OSL_A.mb.5	c__Deltaproteobacteria (UID3216)	83	247	155	78.25	3.06	33.33	4710893	0	922	922	5830	5830	5109	5109	88179	88179	42.8064275712	3.48	0.911991633009	11	4872	58	183	6	0	0	0	33	1	UID3225	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfobacula;s__Desulfobacula_toluolica	42.8064275712	4.710893	4872	0.911991633009	11	6	48.0899491158	3.47871083047	5.17597633333	0.656977837799	4723.5	539.736278195
OSL_A.mb.4	c__Deltaproteobacteria (UID3216)	83	247	155	22.96	0.65	0.00	930665	0	294	294	3068	3068	3165	3165	14617	14617	45.101728334	3.14	0.884594349202	11	1063	187	59	1	0	0	0	13	0	UID3222	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	unresolved	45.101728334	0.930665	1063	0.884594349202	11	10	47.573190738	4.42758846031	4.9265228	0.75252118178	4496.4	598.472422088
OSL_A.mb.7	k__Bacteria (UID1452)	924	151	101	19.66	0.00	0.00	377221	0	113	113	3385	3385	3338	3338	9422	9422	35.2475074293	1.81	0.841278719902	11	418	115	36	0	0	0	0	12	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	35.2475074293	0.377221	418	0.841278719902	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
OSL_A.mb.6	k__Bacteria (UID203)	5449	103	57	22.81	1.75	0.00	559358	0	205	205	2688	2688	2728	2728	10972	10972	48.3963758452	3.40	0.873213576994	11	645	88	14	1	0	0	0	5	0	UID3230	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfosarcina;s__	48.3963758452	0.559358	645	0.873213576994	11	2	48.0397321851	6.80738320489	4.041273	0.440702	3806.0	170.0
OSL_A.mb.1	c__Deltaproteobacteria (UID3216)	83	247	155	98.06	4.35	0.00	4313522	0	376	376	18695	18695	11472	11472	67270	67270	44.2405301283	4.87	0.916524362227	11	4099	3	233	11	0	0	0	43	0	UID3225	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfobacula;s__Desulfobacula_toluolica	44.2405301283	4.313522	4099	0.916524362227	11	6	48.0899491158	3.47871083047	5.17597633333	0.656977837799	4723.5	539.736278195
OSL_A.mb.3	k__Bacteria (UID3187)	2258	188	117	58.35	2.18	25.00	1784728	0	461	461	4167	4167	3871	3871	20059	20059	54.0621315965	2.47	0.92831568732	11	1886	67	117	4	0	0	0	32	1	UID3198	k__Bacteria	p__Acidobacteria	54.0621315965	1.784728	1886	0.92831568732	11	17	59.2923023901	3.01115477033	5.48641088235	1.58822161948	4711.64705882	1221.85750306
OSL_A.mb.2	k__Bacteria (UID1452)	924	161	108	42.75	0.00	0.00	384655	0	79	79	5396	5396	4869	4869	12955	12955	40.8207354642	1.99	0.931114895166	11	435	80	81	0	0	0	0	30	0	UID2307	k__Bacteria	p__Chloroflexi	40.8207354642	0.384655	435	0.931114895166	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
OSL_A.mb.9	k__Archaea (UID2)	207	149	107	79.13	1.01	0.00	815178	0	58	58	20793	20793	14054	14054	46966	46966	30.770825513	2.78	0.917490413137	11	993	24	123	2	0	0	0	42	1	UID1	k__Archaea (root)	k__Archaea	30.770825513	0.815178	993	0.917490413137	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
OSL_A.mb.8	k__Bacteria (UID1452)	924	163	110	81.41	10.05	18.18	3229947	0	788	788	4398	4398	4098	4098	17984	17984	55.4099184909	5.56	0.890857651844	11	3695	26	124	12	0	0	1	41	2	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	55.4099184909	3.229947	3695	0.890857651844	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
OS_PC_MetaG.mb.32	p__Euryarchaeota (UID3)	148	188	125	77.81	2.40	66.67	1127542	0	203	203	6381	6381	5554	5554	24191	24191	47.2481734605	2.86	0.935834762696	11	1471	46	139	3	0	0	0	30	0	UID36	k__Archaea;p__Euryarchaeota;c__Methanobacteria	o__Methanobacteriales;f__Methanobacteriaceae	47.2481734605	1.127542	1471	0.935834762696	11	13	36.8081619612	9.93157682519	2.01195792308	0.487678871615	1956.15384615	379.707751213
OS_PC_MetaG.mb.33	k__Bacteria (UID1452)	924	161	108	56.91	0.19	100.00	617556	0	55	55	15546	15546	11228	11228	63817	63817	33.7337828472	1.49	0.9103287799	11	713	51	109	1	0	0	0	37	1	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	33.7337828472	0.617556	713	0.9103287799	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
OS_PC_MetaG.mb.30	k__Archaea (UID2)	207	145	103	12.21	0.00	0.00	273346	0	52	52	5764	5764	5256	5256	14637	14637	59.7115011743	2.18	0.887596672349	11	350	129	16	0	0	0	0	5	0	UID199	k__Archaea	p__Thaumarchaeota;c__Nitrosopumilales;o__Nitrosopumilales;f__Nitrosopumilaceae	59.7115011743	0.273346	350	0.887596672349	11	5	44.8420482277	9.77433913171	1.9625428	0.462963973951	2257.6	678.013746173
OS_PC_MetaG.mb.31	k__Archaea (UID2)	207	149	107	66.74	0.00	0.00	641859	0	42	42	21731	21731	15282	15282	71112	71112	30.7824615687	6.02	0.921272428991	11	811	42	107	0	0	0	0	40	0	UID1	k__Archaea (root)	k__Archaea	30.7824615687	0.641859	811	0.921272428991	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
OS_PC_MetaG.mb.36	c__Deltaproteobacteria (UID3216)	83	247	155	91.94	1.31	33.33	6816861	0	562	562	17210	17210	12129	12129	61131	61131	61.7582051328	2.87	0.878982863227	11	6185	17	227	3	0	0	0	43	0	UID3232	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	o__Desulfarculales;f__Desulfarculaceae;g__Desulfarculus;s__Desulfarculus_baarsii	61.7582051328	6.816861	6185	0.878982863227	11	2	62.2259907053	3.47750334285	4.1615375	0.5058065	3730.0	375.0
Modern_marine.mb.7	root (UID1)	5656	56	24	0.00	0.00	0.00	221622	0	30	30	10638	10638	7387	7387	19927	19927	54.9742354098	2.53	0.897433467797	11	335	56	0	0	0	0	0	0	0	NA	NA	unresolved	54.9742354098	0.221622	335	0.897433467797	11	NA	NA	NA	NA	NA	NA	NA
OS_PC_MetaG.mb.34	k__Bacteria (UID2569)	434	278	186	93.69	2.15	75.00	4072019	0	251	251	26918	26918	16223	16223	124043	124043	42.7529439327	2.82	0.905007319465	11	3469	20	254	4	0	0	0	41	0	UID2616	k__Bacteria;p__Bacteroidetes	c__Bacteroidia;o__Bacteroidales	42.7529439327	4.072019	3469	0.905007319465	11	339	41.2085843471	6.09138086841	3.91522416224	1.35300552133	3422.87610619	1091.16090759
OS_PC_MetaG.mb.35	c__Gammaproteobacteria (UID4266)	1097	270	172	88.95	1.74	33.33	1362466	0	83	83	29275	29275	16415	16415	91920	91920	42.0156539686	2.70	0.891070309277	11	1293	20	247	3	0	0	0	43	0	UID4389	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	f__Coxiellaceae;g__Coxiella;s__Coxiella_burnetii	42.0156539686	1.362466	1293	0.891070309277	11	23	40.0031856841	3.05021549209	3.19296878261	0.700009613884	2941.52173913	541.426125642
Old_saline.mb.18	k__Bacteria (UID2565)	2921	143	88	97.62	2.27	0.00	1884462	0	58	58	75704	75704	32490	32490	108585	108585	44.8767871148	2.06	0.883069013862	11	1817	3	138	2	0	0	0	40	0	UID2983	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	unresolved	44.8767871148	1.884462	1817	0.883069013862	11	11	53.2536077313	6.59699903983	6.27668727273	1.36762595276	5441.09090909	1274.33379775
Old_saline.mb.19	k__Bacteria (UID2495)	2993	143	89	67.68	4.03	60.00	747887	0	150	150	5663	5663	4985	4985	15863	15863	35.398529457	3.93	0.827900471595	11	793	42	96	5	0	0	0	31	3	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	35.398529457	0.747887	793	0.827900471595	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
OS_PC_MetaG.mb.38	k__Bacteria (UID1452)	924	163	110	40.73	0.00	0.00	1122359	0	271	271	4493	4493	4141	4141	16579	16579	57.086012586	2.12	0.886910516154	11	1395	100	63	0	0	0	0	17	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	57.086012586	1.122359	1395	0.886910516154	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
Modern_marine.mb.6	root (UID1)	5656	56	24	0.00	0.00	0.00	277190	0	29	29	28484	28484	9558	9558	58474	58474	53.1415274721	11.64	0.932649085465	11	240	56	0	0	0	0	0	0	0	NA	NA	unresolved	53.1415274721	0.27719	240	0.932649085465	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_planktonic.mb.113	k__Bacteria (UID2495)	2993	147	91	98.90	2.20	0.00	2417881	0	92	92	42143	42143	26281	26281	114269	114269	52.6628481716	2.09	0.898703037908	11	2187	1	144	2	0	0	0	42	0	UID2567	k__Bacteria	p__Gemmatimonadetes;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas_aurantiaca	52.6628481716	2.417881	2187	0.898703037908	11	437	42.2586454603	6.79030286123	4.14570185126	1.51362052744	3610.01372998	1216.80246458
KR13_N2.mb.22	k__Bacteria (UID203)	5449	100	55	96.36	94.91	10.58	2987638	0	274	274	17386	17386	10903	10903	89847	89847	45.1079079862	2.80	0.9141485682	11	3051	2	4	89	5	0	0	1	41	UID2497	k__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Spirochaetales	f__Leptospiraceae;g__Leptospira;s__Leptospira_meyeri	45.1079079862	2.987638	3051	0.9141485682	11	71	39.0230598592	10.4323269535	2.62922391549	1.02669207605	2463.4084507	939.69561415
KR13_N2.mb.23	k__Bacteria (UID203)	5449	103	57	17.54	0.00	0.00	842094	0	152	152	6380	6380	5540	5540	26642	26642	59.7452303425	1.83	0.901309117509	11	900	93	10	0	0	0	0	1	0	UID3234	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	g__Desulfurivibrio;s__Desulfurivibrio_alkaliphilus	59.7452303425	0.842094	900	0.901309117509	11	6	55.1405247934	6.45899433359	4.1957145	0.877583816614	3694.83333333	741.692977061
KR13_N2.mb.20	o__Burkholderiales (UID4000)	193	427	214	87.89	2.26	33.33	4469498	0	498	498	12828	12828	8974	8974	80207	80207	66.418913265	2.43	0.915333444606	11	4649	66	355	6	0	0	0	33	0	UID4135	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	g__Curvibacter	66.418913265	4.469498	4649	0.915333444606	11	23	65.1645269237	2.24557248624	5.22727752174	1.04168916011	4854.47826087	919.582744205
KR13_N2.mb.21	k__Bacteria (UID1452)	924	151	101	27.74	0.00	0.00	254525	0	62	62	4536	4536	4105	4105	13538	13538	40.4655731264	2.28	0.930985168451	11	297	96	55	0	0	0	0	25	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	40.4655731264	0.254525	297	0.930985168451	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
KR13_N2.mb.26	k__Bacteria (UID1452)	924	151	101	60.09	21.25	68.75	1183863	0	235	235	5789	5789	5037	5037	30465	30465	37.030551677	2.77	0.876928327011	11	1458	56	63	32	0	0	0	23	7	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	37.030551677	1.183863	1458	0.876928327011	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
KR13_N2.mb.27	k__Archaea (UID2)	207	148	106	6.45	1.89	100.00	543169	0	128	128	4507	4507	4243	4243	24992	24992	36.5694654886	1.50	0.911526615105	11	666	140	6	2	0	0	0	1	0	UID141	k__Archaea;p__Euryarchaeota	unresolved	36.5694654886	0.543169	666	0.911526615105	11	6	40.3223971833	3.64665690825	1.5808185	0.136625095213	1621.16666667	55.2250446406
KR13_N2.mb.24	k__Bacteria (UID2495)	2993	143	89	76.92	1.87	66.67	1110975	0	196	196	7125	7125	5668	5668	23318	23318	44.4588762123	2.60	0.864412790567	11	1198	28	112	3	0	0	0	34	1	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	44.4588762123	1.110975	1198	0.864412790567	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
KR13_N2.mb.25	k__Bacteria (UID2565)	2921	152	93	90.44	2.15	0.00	1220164	0	72	72	29978	29978	16946	16946	84008	84008	42.2899708564	1.26	0.927971977537	11	1270	11	138	3	0	0	0	41	0	UID2982	k__Bacteria	unresolved	42.2899708564	1.220164	1270	0.927971977537	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
KR11_0.1_MetaG.mb.6	k__Bacteria (UID203)	5449	104	58	52.43	26.23	47.06	803875	0	239	239	3414	3414	3363	3363	9894	9894	40.3659772975	1.95	0.932462136526	11	1075	33	26	42	3	0	0	8	26	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	40.3659772975	0.803875	1075	0.932462136526	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
KR11_0.1_MetaG.mb.7	root (UID1)	5656	56	24	0.00	0.00	0.00	253907	0	43	43	7444	7444	5904	5904	36837	36837	41.7270890523	1.65	0.868983525464	11	339	56	0	0	0	0	0	0	0	NA	NA	unresolved	41.7270890523	0.253907	339	0.868983525464	11	NA	NA	NA	NA	NA	NA	NA
KR11_0.1_MetaG.mb.4	root (UID1)	5656	56	24	4.17	0.00	0.00	206431	0	66	66	3062	3062	3127	3127	6440	6440	28.283542685	1.90	0.856145637041	11	323	55	1	0	0	0	0	0	0	NA	NA	unresolved	28.283542685	0.206431	323	0.856145637041	11	NA	NA	NA	NA	NA	NA	NA
KR13_N2.mb.29	k__Bacteria (UID1452)	924	163	110	93.03	4.09	33.33	1495686	0	249	249	8818	8818	6006	6006	30859	30859	34.8107824771	3.11	0.870475487502	11	1671	10	147	6	0	0	0	40	2	UID1453	k__Bacteria	p__Actinobacteria;c__Actinobacteria	34.8107824771	1.495686	1671	0.870475487502	11	901	62.0118616292	9.95136390082	4.42941170477	2.12958381111	4127.16759156	1919.10514423
KR11_0.1_MetaG.mb.2	root (UID1)	5656	56	24	0.00	0.00	0.00	225204	0	24	24	119930	119930	9383	9383	119930	119930	29.5096889931	2.26	0.925778405357	11	349	56	0	0	0	0	0	0	0	NA	NA	unresolved	29.5096889931	0.225204	349	0.925778405357	11	NA	NA	NA	NA	NA	NA	NA
KR11_0.1_MetaG.mb.3	k__Bacteria (UID203)	5449	104	58	86.05	72.02	56.63	2547548	0	691	691	3793	3793	3686	3686	22326	22326	39.7020586069	2.34	0.918096145784	11	2838	10	33	53	6	2	0	15	25	UID2566	k__Bacteria	unresolved	39.7020586069	2.547548	2838	0.918096145784	11	525	42.588785261	7.01104947332	3.85675681905	1.76836328516	3363.96571429	1451.8143246
KR11_0.1_MetaG.mb.1	k__Bacteria (UID203)	5449	103	57	63.45	9.43	0.00	635807	0	177	177	3848	3848	3592	3592	11823	11823	36.6834589742	2.70	0.90552636256	11	799	25	59	17	2	0	0	22	13	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	36.6834589742	0.635807	799	0.90552636256	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
Undefined_mixed_planktonic.mb.150	root (UID1)	5656	56	24	0.00	0.00	0.00	895741	0	187	187	5702	5702	4790	4790	36482	36482	33.5341354253	8.89	0.931772688757	11	1564	56	0	0	0	0	0	0	0	NA	NA	unresolved	33.5341354253	0.895741	1564	0.931772688757	11	NA	NA	NA	NA	NA	NA	NA
Old_saline.mb.126	root (UID1)	5656	56	24	0.00	0.00	0.00	574429	0	95	95	9069	9069	6046	6046	43664	43664	42.9892989386	8.06	0.871968511339	11	624	56	0	0	0	0	0	0	0	NA	NA	unresolved	42.9892989386	0.574429	624	0.871968511339	11	NA	NA	NA	NA	NA	NA	NA
KR13_N1.mb.25	c__Deltaproteobacteria (UID3216)	83	247	155	94.19	5.34	37.50	5004559	0	879	879	6733	6733	5693	5693	33738	33738	46.3050990107	2.47	0.844439240301	11	5340	10	223	13	1	0	0	41	2	UID3232	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	g__Desulfobacterium;s__Desulfobacterium_anilini	46.3050990107	5.004559	5340	0.844439240301	11	2	62.2259907053	3.47750334285	4.1615375	0.5058065	3730.0	375.0
KR13_N1.mb.24	k__Bacteria (UID1453)	901	171	117	80.77	1.71	100.00	1738124	0	323	323	6284	6284	5381	5381	32329	32329	61.5343899515	2.32	0.893290121994	11	1811	24	145	2	0	0	0	42	0	UID1454	k__Bacteria;p__Actinobacteria;c__Actinobacteria	unresolved	61.5343899515	1.738124	1811	0.893290121994	11	732	64.747463765	6.97303493583	4.43816571721	2.15864758581	4122.23224044	1980.73954993
KR13_N1.mb.27	k__Bacteria (UID203)	5449	104	58	34.48	0.00	0.00	1323820	0	84	84	20827	20827	15759	15759	68196	68196	55.1465456029	2.18	0.881520146243	11	1160	80	24	0	0	0	0	6	0	UID3053	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	f__Verrucomicrobia_subdivision_3;g__Pedosphaera;s__Pedosphaera_parvula	55.1465456029	1.32382	1160	0.881520146243	11	7	55.5776172047	5.68274754991	4.11986942857	2.35804988334	3712.85714286	1824.78894502
